Date,Open,High,Low,Close*,Adj Close**,Volume
"Jul 31, 2024",338,349.7,331,346.55,346.55,"5,560,000"
"Jul 30, 2024",321.65,324.68,307.12,311.42,311.42,"4,266,200"
"Jul 29, 2024",321.1,328.01,319.97,320.55,320.55,"2,823,200"
"Jul 26, 2024",318.44,322.82,317.18,319.21,319.21,"2,351,900"
"Jul 25, 2024",327,327.01,308.9,314.12,314.12,"4,464,600"
"Jul 24, 2024",340.85,344.6,324.11,325.87,325.87,"2,645,800"
"Jul 23, 2024",342.23,348.88,340.2,346.65,346.65,"1,220,000"
"Jul 22, 2024",335.66,343.5,334.4,342.24,342.24,"2,045,800"
"Jul 19, 2024",332.64,336.27,330.03,330.56,330.56,"1,354,400"
"Jul 18, 2024",338.66,339.96,326.69,332.63,332.63,"2,468,200"
"Jul 17, 2024",350.71,352.5,335.92,336.68,336.68,"3,135,400"
"Jul 16, 2024",361.81,363.67,356.28,358.23,358.23,"1,615,800"
"Jul 15, 2024",365.07,367.1,358.89,360.42,360.42,"1,214,200"
"Jul 12, 2024",358.13,366.4,357.29,361.9,361.9,"1,251,900"
"Jul 11, 2024",364.09,365,355.36,359.59,359.59,"1,951,400"
"Jul 10, 2024",366.96,368.18,355.87,363.75,363.75,"2,295,500"
"Jul 09, 2024",371.93,376.5,365.64,365.75,365.75,"2,001,600"
"Jul 08, 2024",366.15,373.98,366.07,371.07,371.07,"1,562,600"
"Jul 05, 2024",366.48,367.25,361.09,366.14,366.14,"1,357,900"
"Jul 03, 2024",358,365.42,356.49,365.42,365.42,"1,210,200"
"Jul 02, 2024",357.35,363.28,354.92,357.01,357.01,"1,578,800"
"Jul 01, 2024",354.71,357.57,344.75,356.7,356.7,"1,637,100"
"Jun 28, 2024",348,355.22,348,350.48,350.48,"2,879,800"
"Jun 27, 2024",338,350.98,337.99,347.93,347.93,"2,496,400"
"Jun 26, 2024",334.53,337.29,332.02,334.7,334.7,"1,742,600"
"Jun 25, 2024",331.34,335.69,329.01,334.53,334.53,"1,910,500"
"Jun 24, 2024",334.65,335.65,327.03,329.21,329.21,"2,411,600"
"Jun 21, 2024",338.48,338.55,327,337.36,337.36,"4,097,900"
"Jun 20, 2024",343.98,345.89,336.83,340.19,340.19,"3,495,600"
"Jun 18, 2024",340,344.13,337.72,340.34,340.34,"2,892,000"
"Jun 17, 2024",332.68,341.87,326.06,340.08,340.08,"3,294,300"
"Jun 14, 2024",331,331.44,325.31,328.5,328.5,"2,148,000"
"Jun 13, 2024",320,331.75,319.18,331.67,331.67,"3,896,600"
"Jun 12, 2024",307.17,312.41,302.64,311.33,311.33,"2,201,700"
"Jun 11, 2024",298.33,305.14,295.21,304.77,304.77,"1,994,400"
"Jun 10, 2024",294.6,298.68,291.22,297.58,297.58,"1,841,700"
"Jun 07, 2024",296.8,301.39,295.17,296.79,296.79,"1,469,400"
"Jun 06, 2024",295,298.07,293.52,296.57,296.57,"1,598,700"
"Jun 05, 2024",298.67,301.9,295.96,297.56,297.56,"1,725,900"
"Jun 04, 2024",294.55,299,291.16,293.18,293.18,"1,715,100"
"Jun 03, 2024",300.4,301.24,290.31,296.39,296.39,"2,226,600"
"May 31, 2024",303.09,304.11,291.98,297.65,297.65,"3,487,500"
"May 30, 2024",307,308.99,300.46,303.66,303.66,"1,621,000"
"May 29, 2024",306.5,310.29,305.33,308.31,308.31,"2,364,500"
"May 28, 2024",312,312.83,305.61,307.49,307.49,"1,791,500"
"May 24, 2024",304.43,308.75,301.4,306.55,306.55,"2,136,200"
"May 23, 2024",305.36,306.07,289.41,301.42,301.42,"6,652,700"
"May 22, 2024",320.05,321.24,316.4,316.5,316.5,"1,666,500"
"May 21, 2024",315.38,318.42,311.67,316.99,316.99,"1,795,500"
"May 20, 2024",320.48,324.01,319.02,319.39,319.39,"1,387,700"
"May 17, 2024",324.17,326.05,317.83,319.89,319.89,"1,752,300"
"May 16, 2024",327,329.04,320.03,320.09,320.09,"1,957,100"
"May 15, 2024",315,326.28,314.69,326.03,326.03,"2,603,700"
"May 14, 2024",309.09,313.99,307,313.66,313.66,"1,878,900"
"May 13, 2024",312.07,314.58,306.52,309.87,309.87,"2,752,300"
"May 10, 2024",299.53,316.22,299,314.03,314.03,"5,518,100"
"May 09, 2024",292.07,296.46,289.39,296.07,296.07,"2,592,600"
"May 08, 2024",283.15,297,276.33,291.67,291.67,"7,648,600"
"May 07, 2024",276.11,277.87,271.87,273.99,273.99,"4,062,700"
"May 06, 2024",273.39,279.76,273.1,278.82,278.82,"2,055,400"
"May 03, 2024",271.9,278.35,271.7,274.4,274.4,"2,883,700"
"May 02, 2024",258.27,262.06,253.7,261.86,261.86,"1,397,900"
"May 01, 2024",254.54,261.37,252.26,255.21,255.21,"2,259,300"
"Apr 30, 2024",261.96,265.65,256.36,256.56,256.56,"2,040,100"
"Apr 29, 2024",267.73,271.42,261.02,263.67,263.67,"1,436,600"
"Apr 26, 2024",266.76,270.25,264.3,264.7,264.7,"2,521,900"
"Apr 25, 2024",256.64,268.71,251.42,264.76,264.76,"3,551,200"
"Apr 24, 2024",256.79,260.9,250.58,254.77,254.77,"2,595,400"
"Apr 23, 2024",246.37,251.71,244.09,251.18,251.18,"2,298,000"
"Apr 22, 2024",246.54,248.44,240.32,245.47,245.47,"3,412,200"
"Apr 19, 2024",256.26,256.77,245.59,246.09,246.09,"2,925,000"
"Apr 18, 2024",257.65,260.06,252.53,257.19,257.19,"1,952,100"
"Apr 17, 2024",262.87,264.64,257.02,259.27,259.27,"2,526,000"
"Apr 16, 2024",264,267.2,262,262.76,262.76,"2,226,400"
"Apr 15, 2024",275.3,276.87,261.9,263.2,263.2,"4,072,900"
"Apr 12, 2024",280.27,282.7,268.33,271.22,271.22,"5,747,300"
"Apr 11, 2024",290.63,297.67,289.33,296.58,296.58,"1,513,600"
"Apr 10, 2024",290,294.58,287.29,288.22,288.22,"1,910,600"
"Apr 09, 2024",299.99,299.99,286.53,294.75,294.75,"1,312,500"
"Apr 08, 2024",297.01,299.17,293.32,297.38,297.38,"1,336,800"
"Apr 05, 2024",291.02,298.25,290,297.6,297.6,"1,452,100"
"Apr 04, 2024",300.96,303.5,288.57,288.77,288.77,"1,877,500"
"Apr 03, 2024",291.12,301.49,290,298.79,298.79,"1,790,400"
"Apr 02, 2024",291.7,293.74,284.49,290.85,290.85,"2,225,600"
"Apr 01, 2024",292.28,299.79,291.33,299.75,299.75,"1,589,200"
"Mar 28, 2024",287.79,292.94,286.01,289.98,289.98,"1,839,300"
"Mar 27, 2024",296.24,297.35,284.07,288.41,288.41,"3,203,300"
"Mar 26, 2024",300.48,305.5,297.19,297.83,297.83,"2,462,600"
"Mar 25, 2024",302.47,307.37,300.46,305.5,305.5,"2,012,300"
"Mar 22, 2024",303,307.74,302,306.42,306.42,"2,379,600"
"Mar 21, 2024",299,305.63,295.01,304.6,304.6,"2,924,300"
"Mar 20, 2024",289.03,296.76,285.75,296.58,296.58,"3,302,000"
"Mar 19, 2024",284,288.24,272.61,286.92,286.92,"5,270,700"
"Mar 18, 2024",282.41,289.7,281.05,289.32,289.32,"3,872,900"
"Mar 15, 2024",279.18,281.81,276.08,277.73,277.73,"3,819,100"
"Mar 14, 2024",281.61,285.75,280.17,284.02,284.02,"3,137,900"
"Mar 13, 2024",279.97,282.25,276.83,280.71,280.71,"3,023,700"
"Mar 12, 2024",273,281.95,270.69,281.86,281.86,"2,345,200"
"Mar 11, 2024",269.32,271.78,263.6,271.02,271.02,"2,028,100"
"Mar 08, 2024",286.48,287.31,272.27,273.11,273.11,"3,233,900"
"Mar 07, 2024",286,288.86,282.2,286.48,286.48,"2,338,700"
"Mar 06, 2024",284.31,286.78,280.5,284.5,284.5,"1,971,300"
"Mar 05, 2024",284.03,284.08,275.1,280.47,280.47,"2,377,500"
"Mar 04, 2024",288,291.29,286.5,287.94,287.94,"2,003,200"
"Mar 01, 2024",281.6,288.4,281,287.74,287.74,"2,653,300"
"Feb 29, 2024",275,278.17,274.26,277.54,277.54,"2,355,200"
"Feb 28, 2024",270.6,275.54,270.14,273.17,273.17,"1,189,900"
"Feb 27, 2024",274.08,276.3,271.2,271.91,271.91,"1,351,100"
"Feb 26, 2024",270,277.21,268.6,273.74,273.74,"2,336,500"
"Feb 23, 2024",269.53,273.74,264,267.66,267.66,"1,788,600"
"Feb 22, 2024",261.36,270.18,261.36,268.76,268.76,"3,635,100"
"Feb 21, 2024",256.91,258.8,253.08,254.49,254.49,"2,577,300"
"Feb 20, 2024",258.07,260.41,254.39,259.61,259.61,"2,717,500"
"Feb 16, 2024",265.33,268.39,261.66,261.75,261.75,"2,430,500"
"Feb 15, 2024",266.22,267.73,260.33,266.5,266.5,"2,564,400"
"Feb 14, 2024",270,271.4,263.81,265.67,265.67,"3,342,100"
"Feb 13, 2024",257.89,270.74,255.94,265.51,265.51,"7,021,600"
"Feb 12, 2024",292.66,292.66,280.18,280.88,280.88,"9,451,400"
"Feb 09, 2024",282,284.82,278.59,282.45,282.45,"3,182,600"
"Feb 08, 2024",270,278.88,269,275.89,275.89,"2,446,300"
"Feb 07, 2024",266.08,270.15,264.76,267.05,267.05,"2,358,400"
"Feb 06, 2024",272.98,273.27,262.13,264.89,264.89,"2,506,400"
"Feb 05, 2024",275,276.4,269.03,272.97,272.97,"1,980,000"
"Feb 02, 2024",274.64,276.99,269.12,273.1,273.1,"3,250,500"
"Feb 01, 2024",262,263.73,260.64,262.98,262.98,"2,236,900"
"Jan 31, 2024",264.53,267.49,257.31,258.68,258.68,"3,058,400"
"Jan 30, 2024",270.3,272.9,269.6,271.96,271.96,"1,704,500"
"Jan 29, 2024",265.11,269.78,265.11,269.58,269.58,"1,920,100"
"Jan 26, 2024",261.94,266.63,261.8,264.4,264.4,"1,359,100"
"Jan 25, 2024",265.75,270.02,263,264.42,264.42,"1,615,800"
"Jan 24, 2024",263.35,266.13,261.46,262.47,262.47,"2,397,200"
"Jan 23, 2024",265.71,266,260.68,262.04,262.04,"1,777,000"
"Jan 22, 2024",267.67,270.63,265,266.6,266.6,"1,470,600"
"Jan 19, 2024",260.61,265,259.99,263.51,263.51,"1,901,300"
"Jan 18, 2024",254.99,258.62,252.18,257.56,257.56,"1,861,400"
"Jan 17, 2024",250.9,250.9,245.22,248.99,248.99,"1,418,500"
"Jan 16, 2024",252.44,257.21,251.35,253.26,253.26,"1,938,900"
"Jan 12, 2024",252,254.73,251.24,252.03,252.03,"1,231,900"
"Jan 11, 2024",249.95,252.15,247.68,251.74,251.74,"1,256,800"
"Jan 10, 2024",247.5,251.25,246.08,249.23,249.23,"1,677,200"
"Jan 09, 2024",245,247.54,241.57,245.2,245.2,"1,353,300"
"Jan 08, 2024",235,245.89,235,245.85,245.85,"2,230,400"
"Jan 05, 2024",231.58,232.03,229.75,230.92,230.92,"1,229,000"
"Jan 04, 2024",229.25,232.3,226.6,230.56,230.56,"1,326,600"
"Jan 03, 2024",229.44,232.9,228.22,229.4,229.4,"1,201,800"
"Jan 02, 2024",234,234.25,228.29,231.56,231.56,"1,409,200"
"Dec 29, 2023",237.53,237.9,234.92,235.51,235.51,"901,200"
"Dec 28, 2023",237.56,237.85,236.35,236.97,236.97,"717,400"
"Dec 27, 2023",238.46,239,236.63,237.73,237.73,"606,300"
"Dec 26, 2023",239,240.68,235.01,237.53,237.53,"1,291,800"
"Dec 22, 2023",238.29,239.96,236.18,238.26,238.26,"1,021,200"
"Dec 21, 2023",233.87,236.65,233.87,235.34,235.34,"1,913,000"
"Dec 20, 2023",235.7,237.72,232.03,233.16,233.16,"1,547,400"
"Dec 19, 2023",239.11,239.36,236,236.7,236.7,"2,186,900"
"Dec 18, 2023",236.53,240.01,234.98,238.81,238.81,"1,807,900"
"Dec 15, 2023",231.5,237.21,231.5,235.6,235.6,"2,869,100"
"Dec 14, 2023",230.52,234.4,227.23,231.03,231.03,"2,269,700"
"Dec 13, 2023",230,231.95,228.42,229.55,229.55,"1,609,900"
"Dec 12, 2023",226.34,231.04,225.36,229.86,229.86,"1,800,600"
"Dec 11, 2023",224,227.54,222.67,226.57,226.57,"2,013,500"
"Dec 08, 2023",216.43,224.23,216.43,224.03,224.03,"2,210,700"
"Dec 07, 2023",213.5,215.74,212.47,215.29,215.29,"1,486,500"
"Dec 06, 2023",217.41,219.06,213.12,213.4,213.4,"2,016,100"
"Dec 05, 2023",213.93,216.1,212.89,215.71,215.71,"1,011,700"
"Dec 04, 2023",213.16,216.39,210.69,215.1,215.1,"1,741,600"
"Dec 01, 2023",219.01,219.01,215.26,216.64,216.64,"1,645,000"
"Nov 30, 2023",218.66,220.82,217.03,219.71,219.71,"2,198,300"
"Nov 29, 2023",220.13,223.52,218.66,219.3,219.3,"1,690,100"
"Nov 28, 2023",218.1,220.48,216.58,217.25,217.25,"1,570,500"
"Nov 27, 2023",218.27,221.27,217.05,218.67,218.67,"1,414,000"
"Nov 24, 2023",216.9,218.49,216,218.39,218.39,"763,300"
"Nov 22, 2023",216.4,221.41,214.61,217.69,217.69,"1,739,300"
"Nov 21, 2023",212.77,216.53,212.15,215.32,215.32,"1,462,800"
"Nov 20, 2023",215,216.46,213.52,215.34,215.34,"1,099,400"
"Nov 17, 2023",213.59,216.17,212.82,214.63,214.63,"1,108,600"
"Nov 16, 2023",209.49,214.84,208,213.3,213.3,"1,995,000"
"Nov 15, 2023",217,218.36,213.09,213.74,213.74,"1,891,100"
"Nov 14, 2023",213.8,216.89,212.95,215.2,215.2,"1,741,100"
"Nov 13, 2023",207.35,212.98,206.83,210.28,210.28,"1,986,400"
"Nov 10, 2023",208.64,208.99,203.19,206.84,206.84,"3,421,900"
"Nov 09, 2023",209.6,213.34,205.57,211.64,211.64,"2,085,100"
"Nov 08, 2023",213.98,214.99,209.27,209.6,209.6,"2,163,600"
"Nov 07, 2023",212.64,216.15,212.18,212.6,212.6,"1,877,000"
"Nov 06, 2023",214,216.29,210.24,212.81,212.81,"1,985,900"
"Nov 03, 2023",212.42,213.66,209.59,212.49,212.49,"2,158,200"
"Nov 02, 2023",212.26,214.26,208.53,211.68,211.68,"3,200,400"
"Nov 01, 2023",202.93,211.75,200.01,210.84,210.84,"6,064,900"
"Oct 31, 2023",194.3,201.45,187.68,200.37,200.37,"8,948,700"
"Oct 30, 2023",176.45,178.7,174.59,175.72,175.72,"3,696,700"
"Oct 27, 2023",171.47,177,170.87,176.19,176.19,"2,789,400"
"Oct 26, 2023",180,183.57,168.25,169.82,169.82,"5,404,100"
"Oct 25, 2023",191.82,192.41,185.88,186.09,186.09,"1,879,200"
"Oct 24, 2023",189.16,191.43,187.9,190.49,190.49,"1,609,700"
"Oct 23, 2023",184.71,188.68,180.42,186.52,186.52,"1,680,500"
"Oct 20, 2023",192.65,192.76,184.14,186.11,186.11,"1,587,600"
"Oct 19, 2023",195,197.31,190.67,191.48,191.48,"1,646,000"
"Oct 18, 2023",194.67,197.73,192.78,194.2,194.2,"1,886,900"
"Oct 17, 2023",193.75,198.27,191.8,195.41,195.41,"1,829,800"
"Oct 16, 2023",190.85,198.32,190.85,196.84,196.84,"2,151,100"
"Oct 13, 2023",193.53,194.02,189.34,189.85,189.85,"1,273,600"
"Oct 12, 2023",193.35,197.48,191.56,193.01,193.01,"1,893,500"
"Oct 11, 2023",192.75,194.44,186.09,191.86,191.86,"3,024,500"
"Oct 10, 2023",196.4,198.46,194.42,194.73,194.73,"1,624,900"
"Oct 09, 2023",192.56,196.87,191.06,196.4,196.4,"1,456,400"
"Oct 06, 2023",188.43,195.46,185.63,194.02,194.02,"2,040,700"
"Oct 05, 2023",185.61,188.95,183.26,188.03,188.03,"1,676,700"
"Oct 04, 2023",184.9,187.56,183.65,186.03,186.03,"1,958,800"
"Oct 03, 2023",187.14,188.32,183.16,184.89,184.89,"1,312,600"
"Oct 02, 2023",184.52,189.9,184.03,187.81,187.81,"1,671,400"
"Sep 29, 2023",186.04,188.55,182.96,183.93,183.93,"1,727,800"
"Sep 28, 2023",181.51,184.91,180.46,184.43,184.43,"1,714,600"
"Sep 27, 2023",179.73,183,179.01,181.6,181.6,"2,169,400"
"Sep 26, 2023",179.43,179.74,177.11,177.92,177.92,"1,487,900"
"Sep 25, 2023",179.13,183.83,178.3,181.18,181.18,"1,508,200"
"Sep 22, 2023",178.6,181.52,178.39,180.34,180.34,"1,410,100"
"Sep 21, 2023",180.37,180.74,177.02,177.86,177.86,"1,824,300"
"Sep 20, 2023",185.44,186.76,182.68,182.75,182.75,"1,272,900"
"Sep 19, 2023",185.44,185.55,182.22,184.83,184.83,"1,035,600"
"Sep 18, 2023",183,187.9,182.4,186.02,186.02,"1,499,600"
"Sep 15, 2023",186.1,186.41,183.55,184.72,184.72,"2,104,600"
"Sep 14, 2023",190.68,190.99,187.06,187.56,187.56,"1,548,300"
"Sep 13, 2023",187.26,192.36,185.7,188.09,188.09,"1,615,000"
"Sep 12, 2023",190.64,192.75,188.96,189.03,189.03,"1,527,800"
"Sep 11, 2023",198.4,198.62,190.19,193.19,193.19,"1,869,600"
"Sep 08, 2023",194.29,197.43,193.48,196.47,196.47,"1,497,300"
"Sep 07, 2023",193.99,196.87,191.45,195.54,195.54,"1,675,400"
"Sep 06, 2023",196.53,198.28,195.19,197.54,197.54,"1,210,400"
"Sep 05, 2023",197.67,198.2,195.56,197.46,197.46,"1,581,400"
"Sep 01, 2023",197.78,198.7,194.65,197.36,197.36,"2,055,500"
"Aug 31, 2023",192,196.76,190.44,195.23,195.23,"4,759,200"
"Aug 30, 2023",185,188.3,184.75,187.1,187.1,"1,230,500"
"Aug 29, 2023",181.16,187.11,181.16,185.45,185.45,"1,228,800"
"Aug 28, 2023",181,182.68,177.29,181.96,181.96,"1,191,600"
"Aug 25, 2023",179.94,183.26,178.22,180.9,180.9,"1,641,700"
"Aug 24, 2023",192.22,193.91,179.14,179.19,179.19,"3,383,600"
"Aug 23, 2023",188.02,190.95,186.05,189.83,189.83,"2,518,200"
"Aug 22, 2023",184.6,189.18,183.37,187.52,187.52,"3,632,800"
"Aug 21, 2023",181.53,186.65,181.33,184.67,184.67,"2,151,700"
"Aug 18, 2023",179.36,182.1,177.23,180.54,180.54,"2,365,200"
"Aug 17, 2023",182.18,184.82,181.07,182.76,182.76,"2,838,200"
"Aug 16, 2023",181.62,182.81,180.14,181.37,181.37,"4,271,600"
"Aug 15, 2023",178.09,181.88,177.64,179.65,179.65,"1,602,300"
"Aug 14, 2023",174.31,178.66,174.01,178.12,178.12,"1,661,800"
"Aug 11, 2023",176.34,177.4,174.45,174.94,174.94,"1,232,400"
"Aug 10, 2023",178.93,180.63,175.42,176.3,176.3,"1,272,000"
